"language","license","rightsHolder","bibliographicCitation","institutionID","datasetID","datasetName","taxonID","scientificName","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","nomenclaturalCode"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 18","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:54574201b89b95dfb4d625a0e3e884ca","Puccinia chrysosplenii Grev. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","chrysosplenii","","species","Grev.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 18","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:f73f6bce5073b3b2767a0e0527657fa1","Puccinia cicutae Lasch ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","cicutae","","species","Lasch","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 18","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:a2563870a4edbfb12081a961c92a56c6","Puccinia circaeae Pers.: Pers. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","circaeae","","species","Pers.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 18","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:9e309da9ac55e471bb108fe29a753532","Puccinia cnici H. Mart. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","cnici","","species","H.Mart.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 18","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:4fc0efa241f09ec4e207e650e6e57417","Puccinia cnici-oleracei Pers. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","cnici-oleracei","","species","Pers.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 19","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:7dcc21d803dc9832095c4b34b1abdc7f","Puccinia commutata P. Syd. & Syd. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","commutata","","species","P.Syd. & Syd.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 19","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:a58793a4327d87f139958d4425853db5","Puccinia conglomerata (F. Strauss) Röhl. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","conglomerata","","species","(F.Strauss) Röhl.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 20","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:c76928e0046afca913a805b728e25b5f","Puccinia convolvuli Castagne ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","convolvuli","","species","Castagne","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 20","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:f18e3fc26c7489eed6a0a6946db52026","Puccinia coronata Corda ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","coronata","","species","Corda","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 21","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:73bc6d0af2f7d1fd1e283d1798226870","Puccinia corrigiolae Chevall. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","corrigiolae","","species","Chevall.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 21","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:ca547b32a81f973acf1c48b4838fd23e","Puccinia crepidicola Syd. & P. Syd. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","crepidicola","","species","Syd. & P.Syd.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 21","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:a2b0193d466e8330d7e8f952c57ebb83","Puccinia crepidis J. Schröt. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","crepidis","","species","J.Schröt.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 21","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:a524d736057aac75a523ab1139777517","Puccinia cyani Pass. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","cyani","","species","Pass.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 22","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:57c9526d3a45c504c2bf511883baf2fc","Puccinia dioicae var. arenariicola (Plowr.) D.M. Hend. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","dioicae","arenariicola","variety","(Plowr.) D.M.Hend.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 22","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:be72f76401cc11d9c5b743dc44d1858c","Puccinia dioicae Magnus var. dioicae ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","dioicae","dioicae","variety","","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 22","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:441148b4b7fc5b2f7f146e8afc07bfb7","Puccinia dioicae var. extensicola (Plowr.) D.M. Hend. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","dioicae","extensicola","variety","(Plowr.) D.M.Hend.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 22","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:570382a07724b3e523b6e3285c4c7c3e","Puccinia dioicae var. schoeleriana (Plowr. & Magnus) D.M. Hend. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","dioicae","schoeleriana","variety","(Plowr. & Magnus) D.M.Hend.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 22","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:6ab8f2efaf0923829338c03b9c70ca87","Puccinia dioicae var. silvatica (J. Schröt.) D.M. Hend. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","dioicae","silvatica","variety","(J.Schröt.) D.M.Hend.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 23","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:6fc5756ebd5e78f3f69019161e61bf14","Puccinia elymi Westend. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","elymi","","species","Westend.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 23","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:801e6e8a127c8b64c89baad13f9c2c20","Puccinia epilobii DC. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","epilobii","","species","DC.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 23","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:ca344e878291e4da23bd0f54e84d500a","Puccinia eryngii DC. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","eryngii","","species","DC.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 23","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:3acf7e305d108bb2ef09261c41771921","Puccinia festucae Plowr. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","festucae","","species","Plowr.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 24","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:4f00262b2e2525f42d9444b4e6b74524","Puccinia galii-verni Ces. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","galii-verni","","species","Ces.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 24","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:35e95955cf163ed84797f5c14c6b8b5e","Puccinia gentianae (F. Strauss) Röhl. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","gentianae","","species","(F.Strauss) Röhl.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 24","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:996f090dae469f99eb514c1aaee58e19","Puccinia glechomatis DC. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","glechomatis","","species","DC.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 24","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:d26ebb60aac981cd10bc0a3b201c8ffc","Puccinia glomerata Grev.","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","glomerata","","species","Grev.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 24","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:805574b220d80ddf4410212ef125ad7a","Puccinia graminis Pers.","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","graminis","","species","Pers.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 25","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:1941560fbd4a687d078843287a4ef75c","Puccinia grisea (F. Strauss) G. Winter ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","grisea","","species","(F.Strauss) G.Winter","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 25","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:95cbfb50aaecbbea750d2ecbd5af3000","Puccinia helianthi Schwein. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","helianthi","","species","Schwein.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 25","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:d26987fb1b1fa377366d7d8c717024c9","Puccinia heraclei Grev. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","heraclei","","species","Grev.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 26","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:e4d9da127186dee7dfd3778c258e9cae","Puccinia hieracii H. Mart. var. hieracii ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hieracii","hieracii","variety","","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 26","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:77af5d07a0c824b898507352d4765e28","Puccinia hieracii var. hypochaeridis (Oudem.) Jørst. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hieracii","hypochaeridis","variety","(Oudem.) Jørst.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 27","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:4d9a6e5aab86252957bf5ecbfb4017be","Puccinia holcina Erikss.","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","holcina","","species","Erikss.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 27","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:c399c6a25f5daef1ecc950f0cbd6a672","Puccinia hordei G.H. Otth","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hordei","","species","G.H.Otth","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 28","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:838deb6e0b88a9d2c49aebfe29ffc0fe","Puccinia hordei-murini N.F. Buchw.","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hordei-murini","","species","N.F.Buchw.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 28","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:9d3535a0dd45d9877aa72028d53d62f6","Puccinia hydrocotyles Cooke ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hydrocotyles","","species","Cooke","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 28","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:447391a8bbbaa0b7f296c5010715a40e","Puccinia hysterium (F. Strauss) Röhl. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","hysterium","","species","(F.Strauss) Röhl.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 28","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:074df316ab36eddf429854fe998cf8be","Puccinia iridis Rabenh. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","iridis","","species","Rabenh.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 29","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:064aa7cc71a66049506042ad81d92e22","Puccinia komarovii Tranzschel ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","komarovii","","species","Tranzschel","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 29","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:6524d9eb1a884be0f880bbd77269f5a0","Puccinia lactucarum Syd. & P. Syd. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","lactucarum","","species","Syd. & P.Syd.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 29","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:eb2b1c065814ea72966f47061e566161","Puccinia lagenophorae Cooke","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","lagenophorae","","species","Cooke","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 30","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:051261a80d7d75ed856a93e53a51a6c3","Puccinia lapsanae Fuckel ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","lapsanae","","species","Fuckel","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 30","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:d822c723dbe597b67e168abf5b7ae127","Puccinia libanotidis Lindr. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","libanotidis","","species","Lindr.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 30","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:8808f5d439c6a8f674c935e2ad225cbc","Puccinia liliacearum Duby ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","liliacearum","","species","Duby","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 31","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:e804547cca3787d9c8324043d61d05da","Puccinia longissima J. Schröt. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","longissima","","species","J.Schröt.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 31","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:82e50c57f5c4cfa0e8803c11f683a7b3","Puccinia luzulae Lib. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","luzulae","","species","Lib.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 31","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:e1ad30f49051cdd8b294fd013da4d82f","Puccinia magnusiana Körn. ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","magnusiana","","species","Körn.","ICBN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanical Garden Meise","Vanderweyen, A., & Fraiture, A. (2012). Catalogue des Uredinales de Belgique, 3ème partie, Pucciniaceae (genre Puccinia). Lejeunia, Revue de Botanique. Page: 31","http://biocol.org/urn:lsid:biocol.org:col:15605","","Checklist of the Rust Fungi of Belgium","uredinales-belgium-checklist:taxon:380e95d56cc245331dadbd16e9e04532","Puccinia major (Dietel) Dietel ","Fungi","Basidiomycota","Uredinales","Pucciniaceae","Puccinia","major","","species","(Dietel) Dietel","ICBN"
